ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,hour,month,day_name,year,Crime_Severity_Score,Crime_Type_Code,KMeans_Cluster,DBSCAN_Cluster,HC_Cluster,Temporal_cluster,TSNE_1,TSNE_2
14014850,JJ470863,2025-10-30 11:10:00,006XX S CENTRAL AVE,0460,BATTERY,SIMPLE,CTA BUS,0,0,1513,15,29,25,08B,1139151.0,1896746.0,2025,11/07/2025 03:42:17 PM,41.872784897,-87.764584482,"(41.872784897, -87.764584482)",11,10,3,2025,3,2,1,-1,0,7,-37.942455,-33.7744
14013727,JJ470849,2025-10-30 11:10:00,028XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,0,0,1934,19,44,6,26,1171482.0,1919008.0,2025,11/07/2025 03:42:17 PM,41.933223892,-87.645226923,"(41.933223892, -87.645226923)",11,10,3,2025,1,7,1,-1,0,7,28.044487,83.00393
14013877,JJ470827,2025-10-30 11:05:00,132XX S FORRESTVILLE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,533,5,10,54,08A,1182322.0,1817636.0,2025,11/07/2025 03:42:17 PM,41.65480474,-87.608532123,"(41.65480474, -87.608532123)",11,10,3,2025,1,19,0,-1,1,7,1.1158222,69.955185
14014286,JJ471125,2025-10-30 11:00:00,080XX S WESTERN AVE,0810,THEFT,OVER $500,SIDEWALK,0,0,835,8,18,70,06,1161769.0,1851456.0,2025,11/07/2025 03:42:17 PM,41.74806235,-87.682801662,"(41.74806235, -87.682801662)",11,10,3,2025,2,26,1,-1,0,7,18.788887,30.470095
14014126,JJ471269,2025-10-30 11:00:00,008XX W GARFIELD BLVD,0710,THEFT,THEFT FROM MOTOR VEHICLE,GAS STATION,0,0,712,7,16,68,06,1171827.0,1868252.0,2025,11/07/2025 03:42:17 PM,41.793938009,-87.645453608,"(41.793938009, -87.645453608)",11,10,3,2025,2,26,1,-1,0,7,7.1112247,27.168392
14013938,JJ471169,2025-10-30 11:00:00,023XX S STATE ST,0890,THEFT,FROM BUILDING,APARTMENT,0,0,131,1,3,33,06,1176681.0,1888910.0,2025,11/07/2025 03:42:17 PM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)",11,10,3,2025,2,26,1,-1,0,7,59.445164,14.008676
14019796,JJ478244,2025-10-30 11:00:00,014XX N LARRABEE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,0,1821,18,27,8,06,1172075.0,1909595.0,2025,11/07/2025 03:42:17 PM,41.907381096,-87.643326042,"(41.907381096, -87.643326042)",11,10,3,2025,2,26,1,-1,0,7,60.463524,12.1058
14016985,JJ474922,2025-10-30 11:00:00,063XX N TROY ST,0820,THEFT,$500 AND UNDER,STREET,0,0,2413,24,50,2,06,1154211.0,1941784.0,2025,11/07/2025 03:42:17 PM,41.996085473,-87.708085888,"(41.996085473, -87.708085888)",11,10,3,2025,2,26,1,-1,0,7,61.758526,4.988788
14015639,JJ470836,2025-10-30 11:00:00,054XX S STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,0,0,225,2,3,40,08B,1177206.0,1868763.0,2025,11/07/2025 03:42:17 PM,41.79522044,-87.625713822,"(41.79522044, -87.625713822)",11,10,3,2025,3,2,1,-1,0,7,-69.121155,4.360779
14014179,JJ470852,2025-10-30 11:00:00,065XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,APARTMENT,1,0,312,3,20,69,08B,1180045.0,1861769.0,2025,11/07/2025 03:42:17 PM,41.775963639,-87.615517372,"(41.775963639, -87.615517372)",11,10,3,2025,3,2,3,-1,2,7,-69.31642,4.73719
14013793,JJ470835,2025-10-30 10:50:00,014XX S TRUMBULL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,0,0,1021,10,24,29,04B,1153602.0,1892860.0,2025,11/07/2025 03:42:17 PM,41.861846274,-87.711631066,"(41.861846274, -87.711631066)",10,10,3,2025,3,2,1,-1,0,7,-35.029278,-23.51745
14013862,JJ470834,2025-10-30 10:45:00,042XX W 115TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SCHOOL - PRIVATE BUILDING,0,0,2211,22,19,74,26,1150285.0,1827982.0,2025,11/07/2025 03:42:17 PM,41.683875796,-87.725490546,"(41.683875796, -87.725490546)",10,10,3,2025,1,19,1,-1,0,7,8.520919,67.54252
14013722,JJ470817,2025-10-30 10:45:00,036XX W CERMAK RD,0460,BATTERY,SIMPLE,APARTMENT,0,0,1013,10,22,30,08B,1152262.0,1889132.0,2025,11/07/2025 03:42:17 PM,41.851642726,-87.716648306,"(41.851642726, -87.716648306)",10,10,3,2025,3,2,1,-1,0,7,-35.07926,-23.771238
14015251,JJ471914,2025-10-30 10:40:00,010XX W CORNELIA AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,1924,19,44,6,06,1168594.0,1923416.0,2025,11/07/2025 03:42:17 PM,41.945382757,-87.655711997,"(41.945382757, -87.655711997)",10,10,3,2025,2,26,1,-1,0,7,63.00984,8.292754
14014579,JJ471783,2025-10-30 10:40:00,073XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,735,7,17,67,14,1163630.0,1856017.0,2025,11/07/2025 03:42:17 PM,41.760539583,-87.675854596,"(41.760539583, -87.675854596)",10,10,3,2025,3,5,1,-1,0,7,-44.231888,16.458275
14014285,JJ470841,2025-10-30 10:35:00,017XX E 53RD ST,0810,THEFT,OVER $500,STREET,0,0,234,2,5,41,06,1188670.0,1870467.0,2025,11/07/2025 03:42:17 PM,41.799629695,-87.583621247,"(41.799629695, -87.583621247)",10,10,3,2025,2,26,1,-1,0,7,8.401771,26.08209
14020991,JJ470772,2025-10-30 10:33:00,008XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,1,0,624,6,8,69,26,1183364.0,1852811.0,2025,11/08/2025 03:43:33 PM,41.751305337,-87.603628907,"(41.751305337, -87.603628907)",10,10,3,2025,1,19,3,-1,2,7,-1.1635368,67.96944
14013812,JJ470804,2025-10-30 10:30:00,0000X S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1115,11,28,26,07,1149731.0,1899625.0,2025,11/07/2025 03:42:17 PM,41.880486258,-87.725665179,"(41.880486258, -87.725665179)",10,10,3,2025,2,15,1,-1,0,7,33.23632,-5.6042404
14014036,JJ471033,2025-10-30 10:30:00,020XX E 80TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,414,4,8,46,07,1191396.0,1852336.0,2025,11/07/2025 03:42:17 PM,41.749811196,-87.574211378,"(41.749811196, -87.574211378)",10,10,3,2025,2,15,1,-1,0,7,9.640944,-2.8295906
14018953,JJ477271,2025-10-30 10:30:00,066XX N BOSWORTH AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,0,0,2432,24,49,1,08B,1164737.0,1944193.0,2025,11/07/2025 03:42:17 PM,42.002478396,-87.66929687,"(42.002478396, -87.66929687)",10,10,3,2025,3,2,1,-1,0,7,-38.396706,-13.211783
14014224,JJ471123,2025-10-30 10:30:00,004XX E 41ST ST,0460,BATTERY,SIMPLE,RESIDENCE,0,0,214,2,3,38,08B,1180096.0,1877914.0,2025,11/07/2025 03:42:17 PM,41.820265788,-87.614835706,"(41.820265788, -87.614835706)",10,10,3,2025,3,2,1,-1,0,7,-67.912445,3.7496407
14013731,JJ470796,2025-10-30 10:29:00,076XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,414,4,8,43,14,1190194.0,1854750.0,2025,11/07/2025 03:42:17 PM,41.756464442,-87.578538338,"(41.756464442, -87.578538338)",10,10,3,2025,3,5,1,-1,0,7,-49.255104,28.858639
14013756,JJ470783,2025-10-30 10:26:00,007XX N WELLS ST,0460,BATTERY,SIMPLE,GAS STATION,0,0,1831,18,42,8,08B,1174597.0,1905472.0,2025,11/07/2025 03:42:17 PM,41.896011332,-87.634185138,"(41.896011332, -87.634185138)",10,10,3,2025,3,2,1,-1,0,7,-38.511288,-3.339618
14013715,JJ470779,2025-10-30 10:22:00,094XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,2221,22,21,73,06,1167325.0,1842212.0,2025,11/07/2025 03:42:17 PM,41.722578383,-87.662706548,"(41.722578383, -87.662706548)",10,10,3,2025,2,26,1,-1,0,7,17.816525,30.326881
14016726,JJ470789,2025-10-30 10:21:00,041XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),0,0,1624,16,45,15,26,1142832.0,1927029.0,2025,11/07/2025 03:42:17 PM,41.955816973,-87.750313848,"(41.955816973, -87.750313848)",10,10,3,2025,1,7,1,-1,0,7,48.931313,56.06883
14013704,JJ470802,2025-10-30 10:15:00,008XX W BUENA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,1915,19,46,3,08A,1169515.0,1928188.0,2025,11/07/2025 03:42:17 PM,41.958457273,-87.652187364,"(41.958457273, -87.652187364)",10,10,3,2025,1,19,1,-1,0,7,28.679379,64.99349
14013815,JJ470839,2025-10-30 10:14:00,009XX E 62ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,313,3,20,42,26,1183127.0,1864097.0,2025,11/07/2025 03:42:17 PM,41.782280735,-87.604146772,"(41.782280735, -87.604146772)",10,10,3,2025,1,19,1,-1,0,7,-1.7473903,68.10778
14013739,JJ470754,2025-10-30 10:12:00,087XX S BALTIMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,1,424,4,10,46,14,1198408.0,1847688.0,2025,11/07/2025 03:42:17 PM,41.736884104,-87.548672295,"(41.736884104, -87.548672295)",10,10,3,2025,3,5,0,-1,1,7,-67.26712,34.04539
14013687,JJ470768,2025-10-30 10:09:00,011XX S CALIFORNIA AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,1,0,1135,11,28,29,18,1157864.0,1894947.0,2025,11/07/2025 03:42:17 PM,41.867487461,-87.695929027,"(41.867487461, -87.695929027)",10,10,3,2025,1,16,3,-1,2,7,31.184338,57.405148
14014320,JJ470981,2025-10-30 10:00:00,045XX W NORTH AVE,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),0,0,2533,25,37,23,06,1145953.0,1910249.0,2025,11/07/2025 03:42:17 PM,41.90971226,-87.73926766,"(41.90971226, -87.73926766)",10,10,3,2025,2,26,1,-1,0,7,50.68615,2.4491856
14013724,JJ470759,2025-10-30 10:00:00,028XX W 19TH ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,0,0,1022,10,25,30,08A,1157372.0,1890584.0,2025,11/07/2025 03:42:17 PM,41.855524939,-87.6978538,"(41.855524939, -87.6978538)",10,10,3,2025,3,1,1,-1,0,7,-35.332962,-23.402763
14014006,JJ471010,2025-10-30 10:00:00,024XX S TRUMBULL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,0,0,1024,10,22,30,07,1153756.0,1887525.0,2025,11/07/2025 03:42:17 PM,41.847203354,-87.711207646,"(41.847203354, -87.711207646)",10,10,3,2025,2,15,1,-1,0,7,32.96043,-5.4931226
14015933,JJ473569,2025-10-30 10:00:00,120XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,523,5,21,53,07,1174478.0,1825062.0,2025,11/07/2025 03:42:17 PM,41.675360322,-87.637013911,"(41.675360322, -87.637013911)",10,10,3,2025,2,15,1,-1,0,7,11.181143,4.1240296
14013891,JJ470923,2025-10-30 10:00:00,079XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,612,6,17,71,07,1169703.0,1852030.0,2025,11/07/2025 03:42:17 PM,41.7494692,-87.65371224,"(41.7494692, -87.65371224)",10,10,3,2025,2,15,1,-1,0,7,9.632186,2.5948408
14022095,JJ481051,2025-10-30 10:00:00,080XX S INGLESIDE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,0,0,631,6,8,44,11,1183958.0,1851936.0,2025,11/09/2025 03:41:28 PM,41.748890402,-87.601479486,"(41.748890402, -87.601479486)",10,10,3,2025,1,8,1,-1,0,7,8.0616,86.221596
14013946,JJ470838,2025-10-30 09:56:00,010XX N LOCKWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,1524,15,37,25,05,1140837.0,1906319.0,2025,11/07/2025 03:42:17 PM,41.899023579,-87.758158731,"(41.899023579, -87.758158731)",9,10,3,2025,2,3,1,-1,0,7,-5.3891387,-31.242134
14015217,JJ472360,2025-10-30 09:47:00,065XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,2512,25,36,19,06,1132377.0,1917897.0,2025,11/07/2025 03:42:17 PM,41.930946496,-87.788962647,"(41.930946496, -87.788962647)",9,10,3,2025,2,26,1,-1,0,7,51.628315,1.5590941
14013928,JJ471147,2025-10-30 09:45:00,034XX W 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,0,0,823,8,14,66,14,1154629.0,1863302.0,2025,11/07/2025 03:42:17 PM,41.780714799,-87.708649955,"(41.780714799, -87.708649955)",9,10,3,2025,3,5,1,-1,0,7,-41.694904,12.726725
14013662,JJ470756,2025-10-30 09:42:00,014XX W LUNT AVE,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,0,0,2431,24,49,1,06,1165435.0,1946615.0,2025,11/07/2025 03:42:17 PM,42.009109527,-87.666659615,"(42.009109527, -87.666659615)",9,10,3,2025,2,26,1,-1,0,7,63.565952,6.36156
14013743,JJ470726,2025-10-30 09:40:00,079XX S PRINCETON AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,0,623,6,17,44,26,1175661.0,1852392.0,2025,11/07/2025 03:42:17 PM,41.750331357,-87.631868969,"(41.750331357, -87.631868969)",9,10,3,2025,1,19,1,-1,0,7,0.48880437,67.81389
14013700,JJ470818,2025-10-30 09:37:00,013XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,0,0,1233,12,28,28,06,1163257.0,1893622.0,2025,11/07/2025 03:42:17 PM,41.863739949,-87.676167707,"(41.863739949, -87.676167707)",9,10,3,2025,2,26,1,-1,0,7,56.057827,13.146515
14013857,JJ470861,2025-10-30 09:30:00,065XX W BRYN MAWR AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,0,0,1612,16,41,10,08B,1131583.0,1936817.0,2025,11/07/2025 03:42:17 PM,41.98287878,-87.791440835,"(41.98287878, -87.791440835)",9,10,3,2025,3,2,1,-1,0,7,-31.892147,-43.005398
14017638,JJ475661,2025-10-30 09:30:00,003XX W 80TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,623,6,6,44,06,1175451.0,1851901.0,2025,11/07/2025 03:42:17 PM,41.748988689,-87.632653153,"(41.748988689, -87.632653153)",9,10,3,2025,2,26,1,-1,0,7,8.754794,24.608793
14016423,JJ474195,2025-10-30 09:30:00,061XX S INDIANA AVE,0560,ASSAULT,SIMPLE,STREET,0,0,311,3,20,40,08A,1178674.0,1864086.0,2025,11/07/2025 03:42:17 PM,41.782353014,-87.620472889,"(41.782353014, -87.620472889)",9,10,3,2025,3,1,1,-1,0,7,-47.04864,21.818247
14014171,JJ471440,2025-10-30 09:30:00,025XX W ARMITAGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,0,0,1434,14,1,22,11,1158899.0,1913194.0,2025,11/07/2025 03:42:17 PM,41.917537675,-87.691628378,"(41.917537675, -87.691628378)",9,10,3,2025,1,8,1,-1,0,7,25.844372,82.44274
14013672,JJ470695,2025-10-30 09:25:00,022XX S DRAKE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,0,1,1024,10,22,30,08A,1153053.0,1888830.0,2025,11/07/2025 03:42:17 PM,41.850798377,-87.713753116,"(41.850798377, -87.713753116)",9,10,3,2025,1,19,0,-1,1,7,30.772137,57.34909
14013671,JJ470705,2025-10-30 09:20:00,004XX N CLARK ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,1831,18,42,8,04A,1175466.0,1903075.0,2025,11/07/2025 03:42:17 PM,41.88941436,-87.631065571,"(41.88941436, -87.631065571)",9,10,3,2025,3,1,1,-1,0,7,-38.31756,-3.0975153
14013720,JJ470746,2025-10-30 09:18:00,074XX S EUCLID AVE,2022,NARCOTICS,POSSESS - COCAINE,ALLEY,1,0,333,3,7,43,18,1190498.0,1856029.0,2025,11/07/2025 03:42:17 PM,41.759966802,-87.577383068,"(41.759966802, -87.577383068)",9,10,3,2025,1,16,3,-1,2,7,-2.8225837,67.47433
14014081,JJ471236,2025-10-30 09:18:00,011XX W ERIE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,1,1214,12,27,24,26,1168519.0,1904430.0,2025,11/07/2025 03:42:17 PM,41.893285756,-87.656538409,"(41.893285756, -87.656538409)",9,10,3,2025,1,19,0,-1,1,7,25.538187,66.96251
14014844,JJ470738,2025-10-30 09:17:00,001XX N DEARBORN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,0,0,111,1,42,32,04A,1175930.0,1900878.0,2025,11/07/2025 03:42:17 PM,41.883375237,-87.629427772,"(41.883375237, -87.629427772)",9,10,3,2025,3,1,1,-1,0,7,-38.337616,-3.0659606
14013980,JJ471185,2025-10-30 09:15:00,037XX W BRYN MAWR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1711,17,39,13,07,1150426.0,1936949.0,2025,11/07/2025 03:42:17 PM,41.982892951,-87.72213619,"(41.982892951, -87.72213619)",9,10,3,2025,2,15,1,-1,0,7,33.55389,-2.334043
14013691,JJ470685,2025-10-30 09:15:00,069XX S EAST END AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,332,3,5,43,08A,1188977.0,1859280.0,2025,11/07/2025 03:42:17 PM,41.768924366,-87.582853494,"(41.768924366, -87.582853494)",9,10,3,2025,3,1,1,-1,0,7,-48.586285,28.898157
14020922,JJ479422,2025-10-30 09:12:00,014XX E MARQUETTE RD,1585,SEX OFFENSE,OTHER,RESIDENCE,0,1,321,3,5,42,17,1186873.0,1861525.0,2025,11/08/2025 03:43:33 PM,41.77513496,-87.590494546,"(41.77513496, -87.590494546)",9,10,3,2025,3,24,0,-1,1,7,-26.286898,48.74621
14013896,JJ470970,2025-10-30 09:11:00,054XX S KENNETH AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,0,0,815,8,23,62,04A,1147618.0,1868243.0,2025,11/07/2025 03:42:17 PM,41.794410583,-87.734227715,"(41.794410583, -87.734227715)",9,10,3,2025,3,1,1,-1,0,7,-41.937508,11.900489
14013668,JJ470689,2025-10-30 09:03:00,066XX S YALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,722,7,6,68,08B,1175650.0,1860927.0,2025,11/07/2025 03:42:17 PM,41.773752636,-87.631654156,"(41.773752636, -87.631654156)",9,10,3,2025,3,2,0,-1,1,7,-46.913998,21.39417
14020163,JJ478687,2025-10-30 09:00:00,005XX E 95TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),0,0,633,6,8,49,11,1181695.0,1842103.0,2025,11/07/2025 03:42:17 PM,41.72196003,-87.610074675,"(41.72196003, -87.610074675)",9,10,3,2025,1,8,1,-1,0,7,8.956407,86.62329
14014051,JJ471212,2025-10-30 09:00:00,017XX N PULASKI RD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,1,2534,25,26,23,26,1149447.0,1911178.0,2025,11/07/2025 03:42:17 PM,41.912194403,-87.726407916,"(41.912194403, -87.726407916)",9,10,3,2025,1,19,0,-1,1,7,29.494831,55.34694
14014745,JJ470647,2025-10-30 09:00:00,066XX S UNIVERSITY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,321,3,20,42,14,1184695.0,1861135.0,2025,11/07/2025 03:42:17 PM,41.774116113,-87.59849092,"(41.774116113, -87.59849092)",9,10,3,2025,3,5,1,-1,0,7,-49.047215,28.532728
14021401,JJ479871,2025-10-30 09:00:00,023XX W St Paul Ave,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,0,0,1434,14,32,24,06,1160690.0,1911742.0,2025,11/08/2025 03:43:33 PM,41.913516319,-87.685088514,"(41.913516319, -87.685088514)",9,10,3,2025,2,26,1,-1,0,7,61.668835,9.01033
14022741,JJ480845,2025-10-30 09:00:00,031XX S HALSTED ST,0810,THEFT,OVER $500,RESIDENCE,0,0,913,9,11,60,06,1171479.0,1884120.0,2025,11/10/2025 03:42:38 PM,41.837489008,-87.646264459,"(41.837489008, -87.646264459)",9,10,3,2025,2,26,1,-1,0,7,57.86929,13.737328
14014864,JJ472282,2025-10-30 09:00:00,019XX W CORNELIA AVE,0810,THEFT,OVER $500,STREET,0,0,1922,19,32,5,06,1162869.0,1923252.0,2025,11/07/2025 03:42:17 PM,41.945054999,-87.676759514,"(41.945054999, -87.676759514)",9,10,3,2025,2,26,1,-1,0,7,62.11563,8.501334
14013797,JJ470692,2025-10-30 09:00:00,031XX W MADISON ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,0,1222,12,28,27,06,1155397.0,1899849.0,2025,11/07/2025 03:42:17 PM,41.880988964,-87.704854042,"(41.880988964, -87.704854042)",9,10,3,2025,2,26,1,-1,0,7,54.665623,11.644501
14013666,JJ470800,2025-10-30 09:00:00,001XX W 87TH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,622,6,21,44,06,1176740.0,1847273.0,2025,11/07/2025 03:42:17 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)",9,10,3,2025,2,3,1,-1,0,7,-3.1063218,-5.5455894
14013744,JJ470688,2025-10-30 09:00:00,061XX N SEELEY AVE,0460,BATTERY,SIMPLE,SIDEWALK,0,0,2413,24,40,2,08B,1161554.0,1940514.0,2025,11/07/2025 03:42:17 PM,41.992450247,-87.681109918,"(41.992450247, -87.681109918)",9,10,3,2025,3,2,1,-1,0,7,-38.451653,-13.181472
14014113,JJ471223,2025-10-30 09:00:00,062XX S STONY ISLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC BUILDING,0,0,314,3,5,42,26,1187940.0,1864073.0,2025,11/07/2025 03:42:17 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",9,10,3,2025,1,19,1,-1,0,7,-2.2720385,67.78288
14013647,JJ470714,2025-10-30 09:00:00,077XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,APARTMENT,0,1,612,6,17,71,08A,1168343.0,1853339.0,2025,11/07/2025 03:42:17 PM,41.753090645,-87.658658222,"(41.753090645, -87.658658222)",9,10,3,2025,3,1,0,-1,1,7,-44.861996,18.180264
14022125,JJ480934,2025-10-30 09:00:00,010XX S MONITOR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,1513,15,29,25,11,1137538.0,1895088.0,2025,11/09/2025 03:41:28 PM,41.868264293,-87.770546556,"(41.868264293, -87.770546556)",9,10,3,2025,1,8,1,-1,0,7,48.33236,56.700375
14013697,JJ470749,2025-10-30 08:58:00,013XX N KEELER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,0,2534,25,36,23,26,1148129.0,1908826.0,2025,11/07/2025 03:42:17 PM,41.90576577,-87.731310567,"(41.90576577, -87.731310567)",8,10,3,2025,1,7,1,-1,0,7,48.842213,56.009445
14013706,JJ470691,2025-10-30 08:49:00,057XX W MADISON ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,0,0,1513,15,29,25,08B,1138058.0,1899436.0,2025,11/07/2025 03:42:17 PM,41.880186421,-87.768532463,"(41.880186421, -87.768532463)",8,10,3,2025,3,2,1,-1,0,7,-27.155764,-25.681667
14013810,JJ470722,2025-10-30 08:49:00,001XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,0,0,634,6,9,49,14,1177201.0,1841967.0,2025,11/07/2025 03:42:17 PM,41.721689256,-87.626539467,"(41.721689256, -87.626539467)",8,10,3,2025,3,5,1,-1,0,7,-50.126225,22.221355
14013725,JJ470826,2025-10-30 08:46:00,014XX E 75TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,MEDICAL / DENTAL OFFICE,0,0,411,4,8,43,08A,1187309.0,1855554.0,2025,11/07/2025 03:42:17 PM,41.758739665,-87.58908565,"(41.758739665, -87.58908565)",8,10,3,2025,1,19,1,-1,0,7,-2.2679672,67.734566
14013951,JJ470676,2025-10-30 08:45:00,076XX S KINGSTON AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,0,1,421,4,7,43,04B,1194518.0,1854844.0,2025,11/07/2025 03:42:17 PM,41.756617188,-87.562688944,"(41.756617188, -87.562688944)",8,10,3,2025,3,2,0,-1,1,7,-48.621902,29.58958
14013750,JJ470782,2025-10-30 08:44:00,001XX W 69TH ST,0460,BATTERY,SIMPLE,STREET,0,0,722,7,6,69,08B,1176741.0,1859247.0,2025,11/07/2025 03:42:17 PM,41.769118036,-87.62770533,"(41.769118036, -87.62770533)",8,10,3,2025,3,2,1,-1,0,7,-46.862667,21.435656
14013822,JJ470649,2025-10-30 08:36:00,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,1722,17,45,15,06,1144295.0,1926174.0,2025,11/07/2025 03:42:17 PM,41.953443342,-87.744957048,"(41.953443342, -87.744957048)",8,10,3,2025,2,26,3,-1,2,7,50.997746,1.5527673
14013669,JJ470620,2025-10-30 08:35:00,064XX S PEORIA ST,0560,ASSAULT,SIMPLE,CONSTRUCTION SITE,0,0,723,7,16,68,08A,1171416.0,1862040.0,2025,11/07/2025 03:42:17 PM,41.776900588,-87.647142509,"(41.776900588, -87.647142509)",8,10,3,2025,3,1,1,-1,0,7,-46.360565,20.643797
14013689,JJ470631,2025-10-30 08:30:00,031XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1134,11,24,27,08B,1155568.0,1896532.0,2025,11/07/2025 03:42:17 PM,41.87188334,-87.704315401,"(41.87188334, -87.704315401)",8,10,3,2025,3,2,0,-1,1,7,-30.039473,-15.849969
14013650,JJ470671,2025-10-30 08:30:00,092XX S BALTIMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,424,4,10,46,08B,1198501.0,1844386.0,2025,11/07/2025 03:42:17 PM,41.72782083,-87.548441898,"(41.72782083, -87.548441898)",8,10,3,2025,3,2,0,-1,1,7,-67.06008,34.156628
